latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.58721700000001,113.990967,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:35,11-19,11,19,31.614528798322958,1863.0000000000002
22.587633,113.992332,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.588301,113.99382,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.589018,113.995598,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:04,11-19,11,19,31.614528798322958,1863.0000000000002
22.589701,113.997215,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.5903,113.998749,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:25,11-19,11,19,31.614528798322958,1863.0000000000002
22.5907,114.00023700000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:35,11-20,11,20,31.614528798322958,1863.0000000000002
22.5909,114.00181599999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:45,11-20,11,20,31.614528798322958,1863.0000000000002
22.590918,114.00336499999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:26:55,11-20,11,20,31.614528798322958,1863.0000000000002
22.59075,114.00478400000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:04,11-20,11,20,31.614528798322958,1863.0000000000002
22.590532,114.00621799999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:15,11-20,11,20,31.614528798322958,1863.0000000000002
22.59025,114.00816299999998,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:25,11-20,11,20,31.614528798322958,1863.0000000000002
22.59005,114.01051299999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:35,11-20,11,20,31.614528798322958,1863.0000000000002
22.590384,114.01298500000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:45,11-20,11,20,31.614528798322958,1863.0000000000002
22.591101000000002,114.01535,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:27:55,11-20,11,20,31.614528798322958,1863.0000000000002
22.5917,114.01723500000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:05,11-20,11,20,31.614528798322958,1863.0000000000002
22.592266,114.01902,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:15,11-20,11,20,31.614528798322958,1863.0000000000002
22.592617,114.020164,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:25,11-20,11,20,31.614528798322958,1863.0000000000002
22.59235,114.021515,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:35,11-20,11,20,31.614528798322958,1863.0000000000002
22.592216,114.02258300000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:45,11-20,11,20,31.614528798322958,1863.0000000000002
22.593232999999998,114.02321599999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:28:55,11-20,11,20,31.614528798322958,1863.0000000000002
22.594767,114.023499,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:05,11-20,11,20,31.614528798322958,1863.0000000000002
22.596268,114.02407099999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:15,11-20,11,20,31.614528798322958,1863.0000000000002
22.597467,114.02552,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:25,11-20,11,20,31.614528798322958,1863.0000000000002
22.598867000000002,114.02653500000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:35,11-20,11,20,31.614528798322958,1863.0000000000002
22.600599,114.02646599999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:45,12-20,12,20,31.614528798322958,1863.0000000000002
22.6022,114.02566499999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:29:55,12-20,12,20,31.614528798322958,1863.0000000000002
22.603634,114.024681,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:05,12-20,12,20,31.614528798322958,1863.0000000000002
22.604834,114.02368200000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:15,12-20,12,20,31.614528798322958,1863.0000000000002
22.605733999999998,114.02291899999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:25,12-20,12,20,31.614528798322958,1863.0000000000002
22.606033,114.022598,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:35,12-20,12,20,31.614528798322958,1863.0000000000002
22.606783,114.022301,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:45,12-20,12,20,31.614528798322958,1863.0000000000002
22.6077,114.02238500000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:30:55,12-20,12,20,31.614528798322958,1863.0000000000002
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:05,12-20,12,20,31.614528798322958,1863.0000000000002
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:15,12-20,12,20,31.614528798322958,1863.0000000000002
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:25,12-20,12,20,31.614528798322958,1863.0000000000002
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:35,12-20,12,20,31.614528798322958,1863.0000000000002
22.607817,114.022415,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:31:55,12-20,12,20,31.614528798322958,1863.0000000000002
22.60825,114.02278100000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:05,12-20,12,20,31.614528798322958,1863.0000000000002
22.608982,114.02386499999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:15,12-20,12,20,31.614528798322958,1863.0000000000002
22.6098,114.02518500000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:25,12-20,12,20,31.614528798322958,1863.0000000000002
22.61075,114.026703,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:35,12-20,12,20,31.614528798322958,1863.0000000000002
22.611601,114.02818300000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:45,12-20,12,20,31.614528798322958,1863.0000000000002
